data_hora_analise,total_de_skus,total_sku_com_mais_de_um_ano_de_vendas,percentual_sku_com_mais_de_um_ano_de_vendas,total_sku_com_ate_um_ano_de_vendas,percentual_sku_com_ate_um_ano_de_vendas,total_sku_com_estoque_zero,percentual_sku_com_estoque_zero,total_sku_com_estoque_positivo,percentual_sku_com_estoque_positivo,custo_total_estoque_positivo,total_sku_com_estoque_negativo,percentual_sku_com_estoque_negativo,custo_total_estoque_negativo,total_sku_inativo_com_estoque_maior_que_zero,percentual_sku_inativo_com_estoque_maior_que_zero,custo_total_inativo_com_estoque_maior_que_zero,total_sku_inativo_com_estoque_menor_ou_igual_zero,percentual_sku_inativo_com_estoque_menor_ou_igual_zero,total_sku_ativo_com_estoque_maior_que_zero,percentual_sku_ativo_com_estoque_maior_que_zero,custo_total_ativo_com_estoque_maior_que_zero,total_sku_ativo_com_estoque_menor_ou_igual_zero,percentual_sku_ativo_com_estoque_menor_ou_igual_zero,total_sku_nao_comercializado_com_estoque_maior_que_zero,percentual_sku_nao_comercializado_com_estoque_maior_que_zero,custo_total_nao_comercializado_com_estoque_maior_que_zero,total_sku_nao_comercializado_com_estoque_menor_ou_igual_zero,percentual_sku_nao_comercializado_com_estoque_menor_ou_igual_zero,total_sku_verificados,total_sku_consistentes,percentual_sku_consistentes,total_sku_inconsistentes,percentual_sku_inconsistentes,total_sku_grupo_a,total_sku_grupo_b,total_sku_grupo_c,percentual_sku_grupo_a,percentual_sku_grupo_b,percentual_sku_grupo_c,total_venda_grupo_a,total_venda_grupo_b,total_venda_grupo_c,percentual_venda_grupo_a,percentual_venda_grupo_b,percentual_venda_grupo_c,cobertura_em_dias_grupo_a,cobertura_em_dias_grupo_b,cobertura_em_dias_grupo_c
2025-07-03 09:21:03,2601,1511,58.093041138023835,397,15.263360246059207,1754,67.43560169165706,816,31.37254901960784,349785.25999999995,31,1.1918492887351018,8350.789999999997,70,2.691272587466359,7568.260000000001,514,19.76163014225298,719,27.64321414840446,340511.92,605,23.26028450595925,27,1.038062283737024,1705.08,666,25.60553633217993,2601,2566,98.65436370626682,35,1.345636293733179,146,211,489,17.257683215130022,24.940898345153663,57.801418439716315,1039475.73,196601.97,65484.119999999995,79.86372326133537,15.105081216964397,5.031195521700227,23.400455514985,58.721459911130985,88.69836391575522
2025-07-04 09:40:38,2601,1512,58.13148788927336,396,15.22491349480969,1751,67.3202614379085,825,31.718569780853517,342967.32,25,0.9611687812379852,6382.260000000001,70,2.691272587466359,7568.260000000001,513,19.72318339100346,728,27.989234909650136,333693.98000000004,597,22.952710495963093,27,1.038062283737024,1705.08,666,25.60553633217993,2601,2566,98.65436370626682,35,1.345636293733179,147,211,493,17.2737955346651,24.794359576968272,57.931844888366626,1054956.42,197774.24,66256.57,79.98230733439323,14.99440142418968,5.023291241417099,23.093001874819727,57.61668484187568,84.99463519313305
2025-07-07 09:26:29,2603,1513,58.12524010756819,397,15.251632731463696,1768,67.9216288897426,819,31.46369573568959,335882.69,16,0.6146753745678064,5993.86,71,2.727621974644641,7598.260000000001,513,19.708029197080293,722,27.73722627737226,326862.55,604,23.20399538993469,26,0.9988474836726854,1421.88,667,25.62427967729543,2603,2568,98.65539761813292,35,1.3446023818670767,147,211,495,17.23329425556858,24.73622508792497,58.03048065650644,1051343.0,197538.12,65869.22,79.96521986067712,15.02476280021346,5.010017339109416,22.384951016711945,57.088927289645085,86.24460431654676
2025-07-08 08:46:45,2604,1515,58.17972350230415,398,15.284178187403992,1763,67.70353302611367,809,31.06758832565284,320717.38,32,1.228878648233487,9507.93,71,2.726574500768049,7514.26,513,19.70046082949309,712,27.342549923195087,311781.24,617,23.69431643625192,26,0.998463901689708,1421.88,665,25.537634408602152,2604,2570,98.69431643625192,34,1.30568356374809,147,211,500,17.132867132867133,24.592074592074592,58.27505827505828,1058681.0000000002,200286.83,66365.22,79.88037421989893,15.112188592897455,5.007437187203623,21.00970235158691,53.263733983503656,85.38925990302809
2025-07-09 08:48:00,2607,1517,58.18948983505946,400,15.34330648254699,1762,67.58726505561948,819,31.41542002301496,333020.61,26,0.9973149213655544,7535.950000000001,70,2.6850786344457234,7458.260000000001,514,19.71614883007288,723,27.73302646720368,324140.47,610,23.39854238588416,26,0.9973149213655544,1421.88,664,25.469888761028,2607,2573,98.6958189489835,34,1.3041810510164993,146,212,501,16.996507566938302,24.679860302677533,58.323632130384176,1059972.98,199241.55,66644.92000000001,79.94610439289022,15.027350749734444,5.0265448573753435,24.03490648107873,52.725932675814754,84.92290647216323
2025-07-10 09:33:00,2607,1519,58.26620636747219,400,15.34330648254699,1763,67.62562332182586,819,31.41542002301496,330940.74,25,0.9589566551591868,7637.62,70,2.6850786344457234,7458.26,515,19.754507096279248,723,27.73302646720368,322060.6,611,23.436900652090525,26,0.9973149213655544,1421.88,662,25.393172228615267,2607,2573,98.6958189489835,34,1.3041810510164993,147,213,502,17.053364269141532,24.709976798143853,58.23665893271461,1067770.46,200215.35,66810.04000000001,79.99503894172281,14.999698268465549,5.005262789811641,23.467849223946786,52.71480338209636,84.41892896987729
2025-07-11 08:39:40,2612,1521,58.2312404287902,398,15.237366003062789,1775,67.95558958652373,813,31.125574272588057,323212.61,24,0.9188361408882084,5550.48,71,2.7182235834609494,7479.760000000001,515,19.716692189892804,716,27.411944869831544,314310.97000000003,617,23.621745788667685,26,0.9954058192955588,1421.88,667,25.535987748851458,2612,2578,98.69831546707503,34,1.3016845329249662,146,214,503,16.917728852838934,24.797219003476243,58.28505214368482,1074626.21,203151.2,67326.82999999999,79.89166772680754,15.103007927474826,5.0053243457176215,25.784107835064894,51.870238126841706,83.739852398524
2025-07-14 09:40:19,2614,1521,58.1866870696251,399,15.263963274674827,1777,67.98010711553175,819,31.331293037490436,369377.13000000006,18,0.6885998469778117,2650.88,71,2.7161438408569243,7479.760000000001,515,19.70160673297628,722,27.620504973221117,360475.49,612,23.4123947972456,26,0.9946442234123948,1421.88,668,25.554705432287683,2614,2578,98.62280030604438,36,1.3771996939556177,147,212,502,17.073170731707318,24.62253193960511,58.30429732868757,1053310.88,197639.65,66130.28,79.97313999283006,15.005886389006005,5.0209736181639455,32.8833835203942,61.5002920479515,86.35031666509121
2025-07-15 08:04:27,2616,1522,58.18042813455657,400,15.29051987767584,1783,68.15749235474006,814,31.116207951070336,368658.83,19,0.7262996941896025,1473.2299999999998,71,2.7140672782874615,7479.759999999999,516,19.724770642201836,717,27.408256880733944,359757.19,618,23.623853211009173,26,0.9938837920489296,1421.88,668,25.535168195718654,2616,2579,98.585626911315,37,1.4143730886850108,147,213,503,17.033603707995365,24.681344148319813,58.28505214368482,1056213.85,198357.17,66051.28,79.97849574401403,15.019977324326566,5.0015269316594155,32.65491915440252,61.61695834360365,84.0495178041543
2025-07-16 08:24:55,2617,1526,58.31104317921284,396,15.131830340084065,1782,68.09323653037829,810,30.951471150171955,363520.85,25,0.9552923194497516,29434.890000000003,71,2.713030187237295,7479.76,519,19.831868551776843,713,27.244936950706915,354619.21,619,23.65303782957585,26,0.9935040122277417,1421.88,669,25.563622468475355,2617,2581,98.62437905999236,36,1.3756209400076358,142,213,507,16.473317865429234,24.709976798143853,58.816705336426914,1089114.24,205258.83,68471.28,79.91479291087056,15.061061815312952,5.024145273816485,14.736998299592544,61.14419892502307,83.35554155037364
2025-07-17 08:28:09,2620,1527,58.2824427480916,398,15.19083969465649,1783,68.05343511450381,808,30.839694656488547,358881.51,29,1.1068702290076335,32811.310000000005,71,2.709923664122137,7479.76,521,19.885496183206104,711,27.137404580152673,349979.87,622,23.740458015267176,26,0.9923664122137404,1421.88,669,25.53435114503817,2620,2584,98.62595419847328,36,1.3740458015267194,142,214,511,16.37831603229527,24.682814302191463,58.93886966551326,1101592.5399999998,207743.58,69185.68,79.91114395144132,15.070025007946922,5.018831040611762,11.869505183752116,60.15450229339341,94.57104194857916
2025-07-18 08:27:56,2622,1532,58.428680396643784,394,15.026697177726923,1790,68.26849733028223,810,30.892448512585812,353461.98,22,0.8390541571319604,31598.44,72,2.745995423340961,7492.240000000001,521,19.87032799389779,712,27.154843630816178,344547.86,621,23.684210526315788,26,0.9916094584286804,1421.88,670,25.553012967200612,2622,2586,98.62700228832952,36,1.3729977116704788,142,215,512,16.340621403912543,24.74108170310702,58.91829689298043,1112393.4400000002,210184.57,69875.98999999999,79.8872666529738,15.09454315905588,5.018190187970301,11.27084027686274,59.06100031993175,92.19262115502583
2025-07-21 09:53:49,2635,1535,58.254269449715366,396,15.028462998102468,1793,68.04554079696395,813,30.853889943074,384641.64999999997,29,1.1005692599620494,14440.010000000002,72,2.732447817836812,7492.24,522,19.810246679316887,715,27.13472485768501,375727.52999999997,622,23.605313092979127,26,0.9867172675521821,1421.8799999999999,678,25.730550284629985,2635,2599,98.63377609108159,36,1.366223908918414,144,219,517,16.363636363636363,24.886363636363637,58.75,1104432.9000000001,208746.37,69553.38,79.87320614726211,15.096654440032209,5.030139412705703,50.47947092863048,62.8906779661017,92.39425379090184
